Tweet,Num_Favorites,Num_Retweets,Num_Followers,Created_At,id
"When the #quarantine is over, I want to buy this man dinner. Who is he? This might be the best thing I've seen in weeks. https://t.co/TfbEjLBQ7R",107675,38480,165902,2020-03-27 18:51:46,1243611688659750914
JUST IN: 51 Italian doctors who tested positive for #coronavirus have died - Italian Association of Doctors,107734,64297,72221,2020-03-27 19:01:31,1243614143648759809
I will NEVER forgive Trump voters for this. Never.,128766,17959,253482,2020-03-27 19:09:06,1243616050882596864
Weird how a neo-Nazi tried to blow up a hospital filled with Coronavirus patients like 48 hours ago and ended up dying after being injured when the FBI arrested him and it barely scratched the surface of the news,173328,48344,76171,2020-03-27 19:37:31,1243623203035119616
Losing your job and being unemployed is difficult enough. You shouldn’t lose your health insurance too. Medicare for All means always being covered.,129293,19228,11601233,2020-03-27 19:47:09,1243625626101301248
"Thank you to Rachel @Maddow for putting our Military on full display, and showing how GREAT a job the Federal Government is doing! Also, a special thanks to General Semonite, a Patriot of the highest order and a truly talented engineer and builder! https://t.co/JRQlNpLbxv",62634,16082,75463740,2020-03-27 19:57:36,1243628257871831043
We declare the virus dead in the Name of Jesus!!,70233,12269,176007,2020-03-27 20:24:09,1243634938227941377
News conference live from the @WhiteHouse today. 5:30 P.M. Eastern!,56046,10108,75463740,2020-03-27 20:32:53,1243637134457810945
"I just signed the CARES Act, the single biggest economic relief package in American History – twice as large as any relief bill ever enacted. At $2.2 Trillion Dollars, this bill will deliver urgently-needed relief for our nation’s families, workers, and businesses. #CARESAct🇺🇸 https://t.co/0WnTNFZPZD",63557,17529,75463740,2020-03-27 20:34:03,1243637430483390470
"Thank you @POTUS @realDonaldTrump for signing the CARES Act right away and for your leadership throughout this entire process.

I urge the Administration to implement this package as quickly as possible.

The lives of countless Americans depend on it. #COVID19 https://t.co/enaMJJl1oc https://t.co/LEgnZE5M1R",19262,4902,25638,2020-03-27 20:36:15,1243637981950496769
"My friend just got laid off along with 400 other employees by dialing into a pre-recorded Zoom message. Her manager never even called to say goodbye. The virus may be out of your control, but how humanely you handle it is not.",136820,16939,2207,2020-03-27 20:50:46,1243641637420453889
If ya know anyone that needs some extra cash lmk their venmo and we’ll send something over :),228068,14703,4710423,2020-03-27 20:51:26,1243641803997188096
"Hey folks, Plz RT rather than LIKE! My friend Tracy is making FREE MEALS for NHS workers &amp; it's financed by public donations. I'm about to donate, but if you don't have the dough please share on your social media. This is a really great idea...
https://t.co/Sm6Ax72AgW",5784,10099,117299,2020-03-27 21:10:11,1243646524707479552
"I just want to point out that so far today, 32 Americans have died in the state of Michigan, and Trump is taking steps to deny that state getting critical medical supplies from vendors, because he thinks Gov. Whitmer hasn’t been nice enough to him.",47275,17972,420947,2020-03-27 21:12:08,1243647013675323404
"We are marshalling the full power of government and society to achieve victory over the virus. Together, we will endure, we will prevail, and we will WIN! #CARESAct https://t.co/zb2PJTldGQ",97447,22227,75463741,2020-03-27 21:13:10,1243647273462005760
"I couldn’t care less what anybody says, I think @realdonaldtrump is a great President. He has stepped up to the plate in this crisis like a champion.",185608,42106,2309133,2020-03-27 22:21:18,1243664419453685760
"Absolutely Shameful:

United Airlines is saying it will STILL let American workers go even after the largest ever stimulus bill in US history and an airline bailout package

United should not get a CENT of this package if they follow through with this

RT!",30788,13626,1739615,2020-03-27 22:31:37,1243667015115534336
"Who are these 51% of Americans who approve of the way this lying, narcissistic, science-denying, petty, partisan, infantile, intellectual wasteland, lame excuse for a President with the vocabulary of a 4 year-old (apologies to 4 year-olds), is mishandling this crisis? Really. https://t.co/pOM3zZCo0h",72726,15526,1347823,2020-03-27 22:38:09,1243668659299631110
No one’s first government job should be President of the United States.,375131,66397,127676,2020-03-27 22:51:53,1243672117658427399
"Will everyone who needs a ventilator get one?

Trump: “Don’t be a cutie-pie.”

That happened.",49846,12689,175612,2020-03-27 22:53:19,1243672477844324352
"President @realDonaldTrump’s message to Young Americans: You are a citizen of the greatest country anywhere in the world, we are winning the battle and we’re going to win the war https://t.co/rGE9QdwWJd",44836,10286,1552150,2020-03-27 22:53:50,1243672608249389057
We are quite literally doing a worse job of containing the virus than any other country on earth.,272442,50212,2083172,2020-03-27 22:57:56,1243673639096123394
It’s not possible to have a worse human being handling this crisis.,143380,20607,931995,2020-03-27 23:21:33,1243679582550556672
They’re not happy because ⁦@realDonaldTrump⁩ is speaking directly to American people during a crisis and getting strong approval ratings for his handling of this. https://t.co/92xmMrPPXr,59261,14471,3221370,2020-03-27 23:22:45,1243679884490178560
"BREAKING: Abbott gets approval for point-of-care coronavirus test that can detect a positive case in FIVE MINUTES. Think of a strep throat test, but for coronavirus. In fact, it's the same platform. Company will take 50,000 of them available a day, starting next week.",77099,22378,13650,2020-03-27 23:23:30,1243680074907385860
BREAKING: We’re launching a test that can detect COVID-19 in as little as 5 minutes—bringing rapid testing to the frontlines. https://t.co/LqnRpPpqMM https://t.co/W8jyN2az8G,111029,42867,94064,2020-03-27 23:23:51,1243680163054915584
#BallotHarvesting is the greatest threat to our Republic the Democrats have ever concocted. #VoterFraud  https://t.co/sfJPN3XzA2,15644,9507,2309133,2020-03-27 23:24:43,1243680378654621697
"And just like that, the Congressional oversight provisions for the 1/2 TRILLION dollar Wall St slush fund (which were *already* too weak) are tossed away the day the bill is signed.

This is a frightening amount of public money to have given a corrupt admin w/ 0 accountability. https://t.co/yhL62fj58R",56272,22079,6662019,2020-03-27 23:30:04,1243681726012051456
"Stay home. It doesn’t matter that the weekend’s almost here - if you choose to gather in groups or hang out with your friends, you’re putting yourself, those around you, and our health care workers at risk. So take this seriously. Do the right thing and stay home this weekend.",85945,25202,4879222,2020-03-27 23:30:08,1243681744294948865
"Whether it’s military aid or ventilators, a foreign ally or an American governor, 

I’ve said it before, and I’ll say it again:

You cannot count on Donald Trump to do what’s right for this country.

You can count on him to do what’s right for Donald Trump. https://t.co/f3JJprk3uJ",103795,35208,2122636,2020-03-27 23:46:16,1243685801650720769
I’m not going to let personal attacks from the president distract me from what matters: beating this virus and keeping Washingtonians healthy.,131368,18197,260068,2020-03-28 00:00:56,1243689492105400320
"This is GAME CHANGER. Abbott to market, starting next week, a fast point-of-care #coronavirus test, delivering positive results in 5min and negative results in 13min. Will deliver 50K tests/day to start. Kudos to Abbott and FDA’s Jeff Shuren and team at CDRH who are in the fight.",114004,31012,244282,2020-03-28 00:26:48,1243696001958981632
"Thank you so, so much for all the kind words! Thank you for watching Steven Universe 🌸🌹⭐️",103737,23015,581611,2020-03-28 00:38:07,1243698851036291072
"I don’t usually get into this, but seems like the next time the president says “who had any idea something like this could happen” the next question from whoever should be “what about all the warnings by the health agencies and intelligence community that are all documented?”",164343,26435,5718844,2020-03-28 00:48:31,1243701466717663232
Trust me...it's gon be okay,120687,37669,2193186,2020-03-28 01:08:40,1243706536939012097
Fun fact: Jesus refused to tend to the lepers until they pledged allegiance to him and preemptively expressed their gratitude.,79818,14825,304544,2020-03-28 02:26:48,1243726201450934273
"I love Michigan, one of the reasons we are doing such a GREAT job for them during this horrible Pandemic. Yet your Governor, Gretchen “Half” Whitmer is way in over her head, she doesn’t have a clue. Likes blaming everyone for her own ineptitude! #MAGA",127022,25413,75463707,2020-03-28 02:29:57,1243726993537073152
Has anyone else been up until 3 or 4am with COVID-19 anxiety  basically every night for the last two weeks?,145582,16966,28652,2020-03-28 03:20:13,1243739646430973954
"An ER doctor who worked at a Washington hospital for 17 years went public with his concerns about the spread of COVID-19 at the facility. The hospital told him to take down his social media posts, but he refused.

On Friday, he was fired.

https://t.co/teUKJwKNjS",25532,16329,7305,2020-03-28 03:44:43,1243745810480685057
Thank you again 🌸🌹⭐️ Here’s a drawing of a possible future where Steven gets a Gibson Hummingbird https://t.co/ScAocGnsmM,81104,17588,581611,2020-03-28 04:11:31,1243752555902939136
stop playin i’ll kiss u rn,138476,19417,797628,2020-03-28 04:20:48,1243754890905530370
"Such Fake reporting by the @nytimes, @washingtonpost, @CNN &amp; others. They use a small portion of a sentence out of a full paragraph in order to demean. They really are corrupt and disgusting. No wonder the media is, according to polls, record setting low &amp; untrusted.  #MAGA",140395,34435,75463707,2020-03-28 04:21:32,1243755076214231040
This 👇🏻 https://t.co/8IQlNh9aPn,56916,23045,2309133,2020-03-28 04:48:37,1243761890116812800
Thank you James! https://t.co/Ku1RMHmeVK,121582,25803,75463707,2020-03-28 04:49:29,1243762111328784384
Isolation coaches have been prepared by the Indian Railways to fight the #Coronavirus Pandemic. https://t.co/41T9Q71Zdr,44609,11781,3633179,2020-03-28 05:53:50,1243778304638775297
happy https://t.co/0I7hkSJIMd,626201,92832,72489569,2020-03-28 06:15:38,1243783789735579648
"New Thangs! 🕺🙆‍♀️💜

#NCT127 #음악중심
#영웅 #英雄 #KickIt #NCT127_영웅_英雄 #NCT127_KickIt https://t.co/28rhI9fUvz",108870,47715,2767393,2020-03-28 08:34:52,1243818827231584256
Everything about this is Oscar-worthy #CoronaLockdown https://t.co/MWstii8oLq,66337,20861,2015,2020-03-28 09:42:59,1243835969905864704
"The COVID 19 crisis is one of the toughest challenges we will face as a race. The Tata Trusts and the Tata group companies have in the past risen to the needs of the nation. At this moment, the need of the hour is greater than any other time. https://t.co/y6jzHxUafM",195697,58545,7922073,2020-03-28 10:48:04,1243852348637605888
"""pagtingin"" guitar solo extended extended extrahan final final.mp3

hats off to our lead guitarist, @pochbarretto_

FULL SHOW HERE: https://t.co/t49OhqO7sO

#BenAndBenPuhonFBLive https://t.co/tDbuag994T",31536,11111,802463,2020-03-28 10:52:19,1243853421150527494
"The PM-CARES Fund accepts micro-donations too. It will strengthen disaster management capacities and encourage research on protecting citizens. 

Let us leave no stone unturned to make India healthier and more prosperous for our future generations. https://t.co/BVm7q19R52",55071,23166,54475105,2020-03-28 11:24:36,1243861543185305603
"This is that time when all that matters is the lives of our people. And we need to do anything and everything it takes. I pledge to contribute Rs 25 crores from my savings to @narendramodi ji’s PM-CARES Fund. Let’s save lives, Jaan hai toh jahaan hai. 🙏🏻 https://t.co/dKbxiLXFLS",285494,74974,34648700,2020-03-28 11:48:36,1243867585294131201
"Great gesture @akshaykumar. 

Let’s keep donating for a healthier India. https://t.co/3KAqzgRFOW",126709,20411,54475105,2020-03-28 11:53:42,1243868869028204544
"[#민기] just chillin
#ATEEZ #에이티즈 https://t.co/JOUcDehl3m",96780,23039,912329,2020-03-28 12:00:00,1243870452835123208
It’s time we all do our bit to help defeat #COVID19. I’m pledging ₹52 lakh for the fight against #Corona (₹31 lakh to the  PM-CARES Fund &amp; ₹21 lakh to the UP CM’s Disaster Relief Fund). Please do your bit too. Jai Hind!#StayHomeIndia @narendramodi @PMOIndia @myogiadityanath,146420,24203,17352114,2020-03-28 12:10:02,1243872976883376130
"So much of the Lamestream Media is writing and broadcasting stories with facts that are made up and knowingly wrong. They are doing it by quoting unnamed sources that simply do not exist. These are very dangerous &amp; corrupt people, who will do anything to win. NAME YOUR SOURCES!",194976,43953,75463744,2020-03-28 12:13:36,1243873875047448576
"One of the reasons that Fake News has become so prevalent &amp; far reaching is the fact that corrupt “journalists” base their stories on SOURCES that they make up in order to totally distort a narrative or story. When you see, “five sources say”, don’t believe the story, it is....",165728,37525,75463744,2020-03-28 12:33:28,1243878874922041345
"The man makes me proud. When I asked him if he was sure as it was such a massive amount and we needed to liquidate funds, he just said, ‘ I had nothing when I started and now that I am in this position, how can I hold back from doing whatever I can for those who have nothing.’ https://t.co/R9hEin8KF1",199384,34484,5426571,2020-03-28 12:43:58,1243881516855447554
"People today are dying, knowing they're sick, but they're not going to the hospital because they can't afford the bill that they'll be picking up.

That is an international disgrace.

We need to make health care a right.",121531,24898,11601232,2020-03-28 13:16:30,1243889702853324801
NEW: CDC guidance on masks expected to change in next 10 days. Americans will be advised to wear masks in everyday life. Current recommendation is for high-risk groups only.,50336,20823,21956,2020-03-28 13:24:17,1243891663162019841
"Out of work &amp; facing an uncertain future, millions of our brothers &amp; sisters across India are struggling to find their way back home. It’s shameful that we’ve allowed any Indian citizen to be treated this way &amp; that the Govt had no contingency plans in place for this exodus. https://t.co/sjHBFqyVZk",64235,20448,12706040,2020-03-28 13:43:30,1243896498963673090
"An article this morning claims NYC is facing a catastrophe because they have had 450 Coronavirus deaths since January &amp; someone is dying every 17 minutes. 

So you know—regularly, NYC has 419 deaths every single day &amp; loses a person every 9 minutes. 

Just for perspective.",45657,18016,2048647,2020-03-28 13:47:48,1243897580431572992
"....very often FAKE NEWS. Lamestream Media should be forced to reveal sources, very much as they did in the long ago past. If they did that, the media would be trusted again, and Fake News would largely be a thing of the past!",75082,16547,75463739,2020-03-28 14:16:02,1243904684257091585
I miss my friends.... I can’t wait until life is normal again.,51148,23407,225004,2020-03-28 14:29:15,1243908012600852487
Obstacles are Opportunities!,59241,24459,8365052,2020-03-28 14:53:28,1243914106253565955
🗣️ Suspend all rent and mortgages before April 1st,97612,19095,1962207,2020-03-28 15:35:36,1243924708015443971
"Driving on thin ice. Terrifying. Insane. 

Wait for it... https://t.co/3mj4xAPB0Q",228418,69037,615496,2020-03-28 15:55:23,1243929689867145216
"I’m not sure who needs to hear this, but using presidential authority in dispensing aid to favor those who pay appropriate “tribute” to Trump and punish those who don’t is a violation of his oath of office, and abuse of power, and an impeachable offense https://t.co/YJ6I43OrWy",60904,21476,524896,2020-03-28 16:31:17,1243938724146282496
"925 healed in Italy in the last 24 hours. I see no one sharing. If they were dead, everyone would share! Share positivity... https://t.co/0zqTvTNQ7H",95962,42388,80928,2020-03-28 16:50:53,1243943655511130115
"Really, now you attack homeschooling? I’d wager the average homeschooled kid in America fares better in virtually any metric that the average public/leftist indoctrination school kid. 

You should do a story in it... but you won’t because you would never expose the racket. https://t.co/Vc1242YWIU",44403,13724,4697941,2020-03-28 16:56:31,1243945071604621314
"If you’re worried about putting on a few pounds during this time I have a GREAT tip for you. Ready? Okay:

Stop worrying about that, you’re living through a pandemic. You can have a cookie.",141698,20751,124205,2020-03-28 17:11:05,1243948738844020736
I’ve personally noticed that there’s a lot less Trolls on Twitter since the Quarantine.. Do those MFs Troll from an office??!,162087,19549,1466141,2020-03-28 17:20:23,1243951077755584512
"I am giving consideration to a QUARANTINE of developing “hot spots”, New York, New Jersey, and Connecticut. A decision will be made, one way or another, shortly.",175893,33315,75463739,2020-03-28 17:31:58,1243953994743103489
"My honor, Mr. President. Your stalwart leadership in these dark hours is the embodiment of our nation’s creed: E Pluribus Unum (“Out of Many, One”). Continue to unite us and lead us, sir. We are ready, willing, and able. #AmericaFirstLastAndAlways https://t.co/hSLlFa2JAD",69358,19881,2309133,2020-03-28 18:06:13,1243962615241404421
Let me be clear: No one should have to pay for coronavirus testing or treatment.,204263,35772,4647859,2020-03-28 18:23:18,1243966912951918592
"FACT: #COVID19 is NOT airborne. 

The #coronavirus is mainly transmitted through droplets generated when an infected person coughs, sneezes or speaks.

To protect yourself:
-keep 1m distance from others
-disinfect surfaces frequently
-wash/rub your 👐
-avoid touching your 👀👃👄 https://t.co/fpkcpHAJx7",36707,34469,6894325,2020-03-28 18:44:17,1243972193169616898
"Disgraceful:

After inexplicably receiving $25 million in taxpayer dollars from the stimulus, The Kennedy Center has STILL decided to lay off 100 artists from the National Symphony Orchestra

Why did they receive a single dime if that’s what they were going to do?

RT!",43147,22491,1739615,2020-03-28 19:09:50,1243978625092710400
No amount of evidence will ever convince an idiot. - Mark Twain,82719,20794,215318,2020-03-28 19:17:06,1243980453180329986
"Because everyone in Italy is quarantined, the natural wildlife has returned to the water and forests ❤️ We are the virus https://t.co/azYjG7WU3H",392041,84257,34048,2020-03-28 20:03:07,1243992034324746240
"With the courage of our doctors and nurses, with the skill of our scientists and innovators, with the determination of the American People, and with the grace of God, WE WILL WIN THIS WAR. When we achieve this victory, we will emerge stronger and more united than ever before! https://t.co/sFmxKzXdGC",175694,42601,75463764,2020-03-28 22:30:11,1244029041432244224
"LA received 170 broken ventilators from the national stockpile. Rather than complaining, we put them on a truck, drove them up overnight, and had @Bloom_Energy get to work fixing them.

Monday they‘ll back in LA--fixed.

That’s the spirit of CA. https://t.co/y8yzsiC3Ny",99552,22830,1572144,2020-03-28 22:32:20,1244029584808402945
"ICE Spokesman Resigns, Saying He Could No Longer Spread Falsehoods for the Trump Administration  https://t.co/H9ddyurpav",28206,11313,409068,2020-03-28 22:37:25,1244030862963937281
"The Corona doomsday cult refuses all questions about the flu because “IT’S NOT THE FLU, BRO!”

We are simply asking you to explain why 730,000 flu hospitalizations, plus 62,000 flu deaths and 54 MILLION positive diagnoses since October, somehow did not overwhelm our hospitals. https://t.co/iqN0U704LL",26716,11878,2048647,2020-03-28 22:46:14,1244033082174341121
"“The ship behind me is a 70,000 ton msg of hope &amp; solidarity to the incredible people of NY: we are here for you, we are fighting for you, and we are with you all the way. You have the unwavering support of the entire nation, the entire gov, &amp; the entire American People.” @POTUS https://t.co/wbLcTdlGL9",50564,11532,574264,2020-03-28 22:59:03,1244036308424671237
"We just passed 2,000 deaths in the US from Covid-19.

It took us a month to go from 1 death to 1,000 deaths.

It took us 48 hours to go from 1,000 deaths to 2,000 deaths.

THAT is exponential growth.",111579,35838,253482,2020-03-28 23:01:01,1244036804073811969
If it ain’t Real it’s Fake no such thing as in Between,32838,18070,207260,2020-03-28 23:01:03,1244036809065205760
The first US death from the coronavirus was February 29. The 1000th death was Thursday. The 2000th death was today.,46354,18293,22966,2020-03-28 23:35:08,1244045386341404680
"If this pandemic has taught me anything, 

it’s that we should stop treating Hollywood like celebrities. 

The real celebrities are our first responders, farmers, truckers, &amp; supermarket workers.",54703,15880,486236,2020-03-28 23:36:58,1244045850558500870
Donald Trump’s ego will cost lives. https://t.co/JNcGny13KO,148746,56313,4647859,2020-03-28 23:52:00,1244049631886970881
"MA received 17% of requested medical supplies from the Trump admin. ME: 5%. CO: 1 day's worth.

FL got everything they requested.  + an identical shipment the next week. oh, and a 3rd is on the way.
https://t.co/4AmYkn70Jm https://t.co/ZUCGF2NsfX",27889,22195,48183,2020-03-29 00:09:08,1244053944554401800
"EXCELLENT NEWS: Hydroxy treatment appears to be working! In an exclusive interview, Dr. Zelenko shares with us a preliminary study outlining that out of his 699 patients treated, he has had ZERO deaths &amp; ZERO intubations.

LIVE now at https://t.co/J0eGAZktZ8",34428,14248,666967,2020-03-29 00:10:59,1244054408519974914
"Matt Levine, 21, went to Texas on a spring break trip even though his dad urged him not to

When Matt returned to NY, his dad refused to pick him up from the airport and has since told him he's not allowed to stay at home where his grandparents also live.

https://t.co/xJ4Mh5QxBa",44910,5016,585101,2020-03-29 00:12:46,1244054859373936640
please watch this and retweet it https://t.co/JqeC8xRJvV,29751,26103,371109,2020-03-29 00:12:59,1244054911974809601
This gem from the #BoozeAndBotoxQueen 👇🏻👇🏻👇🏻 https://t.co/dsUT18AIg4,42635,16885,2309133,2020-03-29 00:14:08,1244055203839533058
"On the recommendation of the White House CoronaVirus Task Force, and upon consultation with the Governor’s of New York, New Jersey and Connecticut, I have asked the @CDCgov to issue a strong Travel Advisory, to be administered by the Governors, in consultation with the....",105035,23288,75463741,2020-03-29 00:19:25,1244056534583312384
....Federal Government. A quarantine will not be necessary. Full details will be released by CDC tonight. Thank you!,72621,16257,75463741,2020-03-29 00:19:31,1244056559577071616
"Andrew Cuomo complained that he didn’t have enough ventilators

He blamed Trump

Turns out he had a stockpile of thousands of ventilators sitting in a warehouse

Just like the emergency aid supplies in a warehouse in Puerto Rico

Is anyone else noticing a pattern here?

🤔",61106,23690,1739615,2020-03-29 00:38:51,1244061424298545152
"If capitalism is so great, why does it need to be bailed out by socialism every ten years?",270320,61497,10278,2020-03-29 01:18:19,1244071355055607809
"This is your daily reminder that the Swine Flu infected 60 million Americans

It resulted in 12,469 American deaths

Does anyone remember Obama himself holding daily briefings to keep us informed?

And if he did I’m sure the media wouldn’t refuse to air them, right?

🤔",33079,13043,1739615,2020-03-29 01:33:38,1244075208362692608
"If social-distancing is the only way to quell the spread—explain Japan. 

First case reported in early January. No social-distancing. No national emergency declared. 

Population 126 million—yet only 52 deaths. 

Meanwhile, Italy’s been locked for weeks &amp; is seeing no progress.",40283,13206,2048647,2020-03-29 02:26:32,1244088524028235785
"To: Hon. Nancy Pelosi

Trump says he won't appoint an independent Inspector General to oversee how he and Mnuchin disperse the $500 billion in bailout money, despite the legislation. 

Please hold up funding until he does.",41592,12377,826133,2020-03-29 02:26:38,1244088549818822656
This thread is my life. #HomeFest Monday 10pm @CBS https://t.co/RampuMZVHz,144760,38902,10781741,2020-03-29 03:10:10,1244099501687623682
i’ve decided i’m pushing my birthday back to june due to the ongoing corona situation,335587,39836,4355199,2020-03-29 04:18:29,1244116695720923136
Good lord this video. Like a thoroughbred making a late break in a horse race  https://t.co/EHdbTCviiU,44352,27582,301509,2020-03-29 04:28:29,1244119212701990913
"Im thankful &amp; proud of our doctors. Walang reklamo kahit sobrang pagod na.

But the fact is, our city hospitals are nearing saturation point. WE NEED MORE HUMAN RESOURCES.

If u're a doctor/nurse who would want to work for the city (full/part time) pls 📧:

pasigcovidTF@gmail.com https://t.co/hGuzSAAJYX",51046,7849,688129,2020-03-29 05:52:43,1244140408923275265
"This is the first time I’ve heard the PM apologise, can we celebrate this with Thalia’s &amp; tali’s at 5pm today 
With #Modijiapoligises 

If this tweet reaches 40K retweets by 5pm I’ll tweet my video of doing it 
🙏🙏🙏 https://t.co/fbU81kRm3B",31049,15414,1135308,2020-03-29 05:54:39,1244140897245073414
I take a pledge to donate 20lakhs from my savings to the PM-CARES fund...its time to be there for everyone... @narendramodi  ji.. JAI HIND🙏🏻🙏🏻 https://t.co/nFRHSJYg8n,37765,4766,642035,2020-03-29 06:16:29,1244146392626417667
Focused on the task at hand 🙏 @Hozier @MiriamOCal @RTELateLateShow https://t.co/Hd5o6yKxzJ,57774,7966,7994200,2020-03-29 06:43:37,1244153220202725379
"Maharashtra: A farmer from Nashik is distributing wheat harvested from 1 acre of his 3-acre land to needy.Datta Ram Patil says,""I am a small farmer.We're not financially stable but if we have 1 chapatti then we can give half to others who are in dire need"". #CoronaLockdown (28.3) https://t.co/lesfKF0Js3",46768,13777,3633179,2020-03-29 07:07:51,1244159319106412544
I'm not sure which is worse... the DOH making this kind of mistake at a crucial time like this or the government possibly just not wanting to offend China. https://t.co/Wj4dygwA8d,22973,7024,3502481,2020-03-29 07:18:45,1244162061497536512
daily routine (covid edition) 😗 https://t.co/9cvtVZqSi3,44544,14628,153101,2020-03-29 07:45:07,1244168697763241984
"Our airport staff has been out there, working round the clock in tough circumstances. I salute their professionalism and their noteworthy gesture of contributing to PM-CARES. #IndiaFightsCorona https://t.co/YWVrOvYQdL",24881,3781,54475111,2020-03-29 07:47:47,1244169369799651328
"In Bulandshahr, a man named Ravishankar died. Because of the #COVID fear, none of his relatives came to lift the bier. His Muslim neighbours came,lifted the bier &amp; also chanted ""Ram Naam Satya hai"" in the funeral procession. https://t.co/g4TLPsxdpH",34805,11586,89806,2020-03-29 07:48:29,1244169544983359488
"I am extremely proud of our industrial leaders, who are rising to the occasion and contributing towards a healthy India. 

Thank you to @TheJSWGroup. The poorest of the poor will benefit from their remarkable gesture. #IndiaFightsCorona https://t.co/YjzSiPCLpo",20890,3404,54475111,2020-03-29 07:48:55,1244169652516712448
I would like to thank Shri Pradeep and Shri Pankaj Rathod of the Cello Group for contributing Rs. 3.5 crore to the PM-CARES fund. Such support from the world of commerce and industry is extremely valuable. #IndiaFightsCorona,70389,8305,54475111,2020-03-29 07:49:44,1244169858247307266
"#JooheonComingHomeParty: To celebrate him back with @OfficialMonstaX after a mental-health break, fans are sending Monsta X Jooheon's mixtape and single ""Red Carpet"" up the @iTunes charts. He has the #1 K-Pop song and #2 K-Pop album in the U.S.

Listen: https://t.co/oh0MsMsx2E https://t.co/LdVXl4H74E",6445,3132,148842,2020-03-29 07:50:20,1244170010865668097
"Business owners, it’s okay to be worried because you think SMEs and the private sector aren’t receiving much financial help from the government.

But, it’s NOT okay that you think the poor don’t deserve more help because you assume they will use the money to buy luxuries.",6354,7008,52964,2020-03-29 08:44:03,1244183529543499776
"BREAKING: DOH confirms new #COVID19 343 cases bringing the country's total to 1,418

Recoveries are now at 42. 3 new deaths raise fatalities to 71. https://t.co/yjygS4FC3v",6242,3194,6768990,2020-03-29 09:01:20,1244187878403399685
"[#주헌] Thank you monbebe!! 
i’ll making music everyday . all day for you guys 다들 고마워요!! Cheer up!!!🤙🤙 https://t.co/aVhKxDJn3v",67019,20659,3544144,2020-03-29 09:44:19,1244198696343883776
"all will be alright in time.

here's a snippet of ""leaves"" from our fb live last friday. may hope never die in us!

FULL PERFORMANCE OF THE SONG UP ON YOUTUBE: https://t.co/bJuUdLJeRU https://t.co/DXQGYVKMB6",21907,8406,802463,2020-03-29 10:01:45,1244203082658885632
That’s a serious question. I can’t think of a single one. https://t.co/cf59zseRmp,41293,12426,2309133,2020-03-29 10:38:32,1244212337445187584
Kennedy Center abruptly lays off entire orchestra hours after receiving $25 million taxpayer bailout. #Outrageous https://t.co/pQPKAfWPUS,32884,17342,2309133,2020-03-29 10:45:45,1244214153767563271
"We Love You💚

#NCT127 #인기가요 
#영웅 #英雄 #KickIt #NCT127_영웅_英雄 #NCT127_KickIt https://t.co/0L0xuMed1H",113156,51467,2767393,2020-03-29 10:56:24,1244216836129845248
"D[●REC]TOR : RENJUN 🎥 in JAKARTA⎜NCT DREAM TOUR BEHIND

https://t.co/TqueYWJeRn

#NCT #NCTDREAM
#THE_DREAM_TOUR
#THE_DREAM_SHOW
#BEHIND #JAKARTA
#Ch_NCT #채널NCT",36051,17359,3304788,2020-03-29 11:02:37,1244218400231940096
Hope everyone's doing alright and staying safe. Sending loads of love,121981,31645,33568104,2020-03-29 11:25:03,1244224045043851272
"America's response to the coronavirus is the worst in the world, which is shocking and has a lot to do with a leader who is completely unfit, temperamentally and intellectually, for the job 1/ https://t.co/sGZuFUukgr",38303,14027,4584801,2020-03-29 11:25:08,1244224063700176897
"“If you're doing isolation well nationally, within about 20 days you'll see new cases really go down and that is a sign that you're on your way. This is not going to be easy. We need a clear message about that.” ~Bill Gates https://t.co/gEO58T9yzH",19590,5906,2612848,2020-03-29 11:29:04,1244225053887258624
This paramedic's entire street came out to applaud her before her shift began 👏🏻👏🏻 https://t.co/HOxKbPV8Wj,87129,14096,2387897,2020-03-29 11:37:04,1244227069099347968
"Forget impeachment.

I want a full-on show-trial. https://t.co/KHQLDZXhfb",40705,14911,771774,2020-03-29 12:21:45,1244238313717993474
ADANI FOUNDATION is humbled to contribute Rs. 100 Cr to the #PMcaresfund in this hour of India’s battle against #COVID19. ADANI GROUP will further contribute additional resources to support the GOVERNMENTS and FELLOW CITIZENS in these testing times.,75345,15845,217236,2020-03-29 12:35:59,1244241895124955146
Chinese scientists have developed a new weapon to combat the #coronavirus. They say they have found a nanomaterial that can absorb and deactivate the virus with 96.5-99.9% efficiency. https://t.co/ESFUOoTuIX,10740,6919,1702815,2020-03-29 12:47:30,1244244793393217536
We are one human family. Let us bring all hostilities to a halt.  May our joint fight against the #COVID-19 pandemic bring everyone to recognize the great need to reinforce brotherly and sisterly bonds. #globalceasefire @antonioguterres @UN,19503,4189,18242233,2020-03-29 13:00:00,1244247938907455489
"The liberal media hates these stories. However, if Trump had said Hydroxychloroquine was terrible, then they’d be retweeting this and popping the champagne. 👇🏻👇🏻 https://t.co/1PWgLPPy2r",7990,3488,1578512,2020-03-29 13:00:10,1244247982884687874
"BREAKING: Aircraft bound for Tokyo, Japan with eight on board crashes near Ninoy Aquino International Airport https://t.co/sDo55hwVGt https://t.co/u3EaN8romF",4364,3180,749030,2020-03-29 13:05:09,1244249234863349760
